| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          Off |   00000000:9B:00.0 Off |                    0 |
| N/A   26C    P0             57W /  400W |       1MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Module load: anaconda/3-2024.10-1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/condabin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda-env
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/activate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/deactivate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.sh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/fish/conf.d/conda.fish
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/Conda.psm1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/conda-hook.ps1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/lib/python3.12/site-packages/xontrib/conda.xsh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.csh
modified      /home/aaron.dichoso/.bashrc

==> For changes to take effect, close and re-open your current shell. <==

--------------------training----------------------
/home/aaron.dichoso/.conda/envs/RISNet/lib/python3.8/site-packages/torch/utils/data/dataloader.py:560: UserWarning: This DataLoader will create 20 worker processes in total. Our suggested max number of worker in current system is 8, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
[2025-07-21 13:53:03.796391] => [Epoch Num: 004/100] => [Global Step: 0500/1150] => [Loss: 0.7548]
[2025-07-21 13:53:21.259394] => [Epoch Num: 004/100] => [Global Step: 0520/1150] => [Loss: 0.6393]
[2025-07-21 13:53:38.719740] => [Epoch Num: 004/100] => [Global Step: 0540/1150] => [Loss: 0.7980]
[2025-07-21 13:53:56.224029] => [Epoch Num: 004/100] => [Global Step: 0560/1150] => [Loss: 0.6682]
[2025-07-21 13:54:14.862683] => [Epoch Num: 004/100] => [Global Step: 0580/1150] => [Loss: 0.6855]
[2025-07-21 13:54:32.447227] => [Epoch Num: 004/100] => [Global Step: 0600/1150] => [Loss: 0.7976]
[2025-07-21 13:54:50.086852] => [Epoch Num: 004/100] => [Global Step: 0620/1150] => [Loss: 0.8753]
[2025-07-21 13:55:07.840899] => [Epoch Num: 004/100] => [Global Step: 0640/1150] => [Loss: 0.8095]
[2025-07-21 13:55:25.668252] => [Epoch Num: 004/100] => [Global Step: 0660/1150] => [Loss: 0.7165]
[2025-07-21 13:55:43.525346] => [Epoch Num: 004/100] => [Global Step: 0680/1150] => [Loss: 0.7843]
[2025-07-21 13:56:01.401412] => [Epoch Num: 004/100] => [Global Step: 0700/1150] => [Loss: 0.6650]
[2025-07-21 13:56:19.191772] => [Epoch Num: 004/100] => [Global Step: 0720/1150] => [Loss: 0.9249]
[2025-07-21 13:56:38.353790] => [Epoch Num: 004/100] => [Global Step: 0740/1150] => [Loss: 0.4845]
[2025-07-21 13:56:56.105885] => [Epoch Num: 004/100] => [Global Step: 0760/1150] => [Loss: 0.6271]
[2025-07-21 13:57:13.961479] => [Epoch Num: 004/100] => [Global Step: 0780/1150] => [Loss: 0.5315]
[2025-07-21 13:57:31.669548] => [Epoch Num: 004/100] => [Global Step: 0800/1150] => [Loss: 0.5755]
[2025-07-21 13:57:49.247837] => [Epoch Num: 004/100] => [Global Step: 0820/1150] => [Loss: 0.6233]
[2025-07-21 13:58:06.780334] => [Epoch Num: 004/100] => [Global Step: 0840/1150] => [Loss: 0.7859]
[2025-07-21 13:58:24.294813] => [Epoch Num: 004/100] => [Global Step: 0860/1150] => [Loss: 0.8059]
[2025-07-21 13:58:41.832224] => [Epoch Num: 004/100] => [Global Step: 0880/1150] => [Loss: 0.7530]
[2025-07-21 13:58:59.373581] => [Epoch Num: 004/100] => [Global Step: 0900/1150] => [Loss: 0.6761]
[2025-07-21 13:59:18.790877] => [Epoch Num: 004/100] => [Global Step: 0920/1150] => [Loss: 0.6680]
[2025-07-21 13:59:36.395665] => [Epoch Num: 004/100] => [Global Step: 0940/1150] => [Loss: 0.6553]
[2025-07-21 13:59:53.991607] => [Epoch Num: 004/100] => [Global Step: 0960/1150] => [Loss: 0.6643]
[2025-07-21 14:00:11.598196] => [Epoch Num: 004/100] => [Global Step: 0980/1150] => [Loss: 0.4946]
[2025-07-21 14:00:29.224826] => [Epoch Num: 004/100] => [Global Step: 1000/1150] => [Loss: 0.6307]
[2025-07-21 14:00:46.857019] => [Epoch Num: 004/100] => [Global Step: 1020/1150] => [Loss: 0.7389]
[2025-07-21 14:01:04.671254] => [Epoch Num: 004/100] => [Global Step: 1040/1150] => [Loss: 0.7172]
[2025-07-21 14:01:22.248338] => [Epoch Num: 004/100] => [Global Step: 1060/1150] => [Loss: 0.6362]
[2025-07-21 14:01:39.804582] => [Epoch Num: 004/100] => [Global Step: 1080/1150] => [Loss: 0.7596]
[2025-07-21 14:01:57.384561] => [Epoch Num: 004/100] => [Global Step: 1100/1150] => [Loss: 0.8614]
[2025-07-21 14:02:14.841357] => [Epoch Num: 004/100] => [Global Step: 1120/1150] => [Loss: 0.6657]
[2025-07-21 14:02:34.504171] => [Epoch Num: 004/100] => [Global Step: 1140/1150] => [Loss: 0.9436]
[2025-07-21 14:02:53.249476] => [Epoch Num: 005/100] => [Global Step: 0000/1150] => [Loss: 0.6369]
[2025-07-21 14:03:11.327987] => [Epoch Num: 005/100] => [Global Step: 0020/1150] => [Loss: 0.6354]
[2025-07-21 14:03:29.002959] => [Epoch Num: 005/100] => [Global Step: 0040/1150] => [Loss: 0.7472]
[2025-07-21 14:03:46.658224] => [Epoch Num: 005/100] => [Global Step: 0060/1150] => [Loss: 0.5738]
[2025-07-21 14:04:04.321442] => [Epoch Num: 005/100] => [Global Step: 0080/1150] => [Loss: 0.4706]
[2025-07-21 14:04:22.284384] => [Epoch Num: 005/100] => [Global Step: 0100/1150] => [Loss: 0.5703]
[2025-07-21 14:04:39.925298] => [Epoch Num: 005/100] => [Global Step: 0120/1150] => [Loss: 0.7784]
[2025-07-21 14:04:57.571354] => [Epoch Num: 005/100] => [Global Step: 0140/1150] => [Loss: 0.5385]
[2025-07-21 14:05:15.217097] => [Epoch Num: 005/100] => [Global Step: 0160/1150] => [Loss: 0.8408]
[2025-07-21 14:05:32.889979] => [Epoch Num: 005/100] => [Global Step: 0180/1150] => [Loss: 0.6337]
[2025-07-21 14:05:50.555162] => [Epoch Num: 005/100] => [Global Step: 0200/1150] => [Loss: 0.5665]
[2025-07-21 14:06:08.245646] => [Epoch Num: 005/100] => [Global Step: 0220/1150] => [Loss: 1.0313]
[2025-07-21 14:06:25.933469] => [Epoch Num: 005/100] => [Global Step: 0240/1150] => [Loss: 0.7137]
[2025-07-21 14:06:44.172281] => [Epoch Num: 005/100] => [Global Step: 0260/1150] => [Loss: 0.6864]
[2025-07-21 14:07:01.873360] => [Epoch Num: 005/100] => [Global Step: 0280/1150] => [Loss: 0.5836]
[2025-07-21 14:07:19.571028] => [Epoch Num: 005/100] => [Global Step: 0300/1150] => [Loss: 0.9177]
[2025-07-21 14:07:37.710677] => [Epoch Num: 005/100] => [Global Step: 0320/1150] => [Loss: 0.5674]
[2025-07-21 14:07:55.418823] => [Epoch Num: 005/100] => [Global Step: 0340/1150] => [Loss: 0.7108]
[2025-07-21 14:08:13.171940] => [Epoch Num: 005/100] => [Global Step: 0360/1150] => [Loss: 0.8215]
[2025-07-21 14:08:30.946833] => [Epoch Num: 005/100] => [Global Step: 0380/1150] => [Loss: 0.9062]
[2025-07-21 14:08:48.792057] => [Epoch Num: 005/100] => [Global Step: 0400/1150] => [Loss: 0.6290]
[2025-07-21 14:09:07.640845] => [Epoch Num: 005/100] => [Global Step: 0420/1150] => [Loss: 0.5177]
[2025-07-21 14:09:25.455766] => [Epoch Num: 005/100] => [Global Step: 0440/1150] => [Loss: 1.0234]
[2025-07-21 14:09:43.213507] => [Epoch Num: 005/100] => [Global Step: 0460/1150] => [Loss: 0.4376]
[2025-07-21 14:10:00.940028] => [Epoch Num: 005/100] => [Global Step: 0480/1150] => [Loss: 0.4942]
[2025-07-21 14:10:18.707605] => [Epoch Num: 005/100] => [Global Step: 0500/1150] => [Loss: 0.5487]
[2025-07-21 14:10:37.438362] => [Epoch Num: 005/100] => [Global Step: 0520/1150] => [Loss: 0.7945]
[2025-07-21 14:10:55.185434] => [Epoch Num: 005/100] => [Global Step: 0540/1150] => [Loss: 0.5785]
[2025-07-21 14:11:12.941114] => [Epoch Num: 005/100] => [Global Step: 0560/1150] => [Loss: 0.6269]
[2025-07-21 14:11:30.685042] => [Epoch Num: 005/100] => [Global Step: 0580/1150] => [Loss: 0.7061]
[2025-07-21 14:11:48.423581] => [Epoch Num: 005/100] => [Global Step: 0600/1150] => [Loss: 0.5810]
[2025-07-21 14:12:06.171932] => [Epoch Num: 005/100] => [Global Step: 0620/1150] => [Loss: 0.4846]
[2025-07-21 14:12:23.949339] => [Epoch Num: 005/100] => [Global Step: 0640/1150] => [Loss: 0.7355]
[2025-07-21 14:12:43.238439] => [Epoch Num: 005/100] => [Global Step: 0660/1150] => [Loss: 0.5111]
[2025-07-21 14:13:01.118872] => [Epoch Num: 005/100] => [Global Step: 0680/1150] => [Loss: 0.8027]
[2025-07-21 14:13:18.938394] => [Epoch Num: 005/100] => [Global Step: 0700/1150] => [Loss: 0.5907]
[2025-07-21 14:13:36.739664] => [Epoch Num: 005/100] => [Global Step: 0720/1150] => [Loss: 0.6842]
[2025-07-21 14:13:54.564522] => [Epoch Num: 005/100] => [Global Step: 0740/1150] => [Loss: 0.5306]
[2025-07-21 14:14:12.382271] => [Epoch Num: 005/100] => [Global Step: 0760/1150] => [Loss: 0.6053]
[2025-07-21 14:14:30.210402] => [Epoch Num: 005/100] => [Global Step: 0780/1150] => [Loss: 0.5738]
[2025-07-21 14:14:47.999876] => [Epoch Num: 005/100] => [Global Step: 0800/1150] => [Loss: 0.7805]
[2025-07-21 14:15:07.692824] => [Epoch Num: 005/100] => [Global Step: 0820/1150] => [Loss: 0.5745]
[2025-07-21 14:15:25.491954] => [Epoch Num: 005/100] => [Global Step: 0840/1150] => [Loss: 0.6027]
[2025-07-21 14:15:43.274568] => [Epoch Num: 005/100] => [Global Step: 0860/1150] => [Loss: 0.7162]
[2025-07-21 14:16:01.061565] => [Epoch Num: 005/100] => [Global Step: 0880/1150] => [Loss: 0.4893]
[2025-07-21 14:16:18.892776] => [Epoch Num: 005/100] => [Global Step: 0900/1150] => [Loss: 0.4265]
[2025-07-21 14:16:36.924353] => [Epoch Num: 005/100] => [Global Step: 0920/1150] => [Loss: 0.5777]
[2025-07-21 14:16:54.987869] => [Epoch Num: 005/100] => [Global Step: 0940/1150] => [Loss: 0.4449]
[2025-07-21 14:17:13.066677] => [Epoch Num: 005/100] => [Global Step: 0960/1150] => [Loss: 0.6348]
[2025-07-21 14:17:31.176960] => [Epoch Num: 005/100] => [Global Step: 0980/1150] => [Loss: 0.5807]
[2025-07-21 14:17:49.325854] => [Epoch Num: 005/100] => [Global Step: 1000/1150] => [Loss: 0.6083]
[2025-07-21 14:18:09.466601] => [Epoch Num: 005/100] => [Global Step: 1020/1150] => [Loss: 0.6755]
[2025-07-21 14:18:27.607151] => [Epoch Num: 005/100] => [Global Step: 1040/1150] => [Loss: 0.6214]
[2025-07-21 14:18:45.711531] => [Epoch Num: 005/100] => [Global Step: 1060/1150] => [Loss: 0.6783]
[2025-07-21 14:19:03.829780] => [Epoch Num: 005/100] => [Global Step: 1080/1150] => [Loss: 0.7727]
[2025-07-21 14:19:21.963887] => [Epoch Num: 005/100] => [Global Step: 1100/1150] => [Loss: 0.6458]
[2025-07-21 14:19:39.992691] => [Epoch Num: 005/100] => [Global Step: 1120/1150] => [Loss: 0.5140]
[2025-07-21 14:19:57.993827] => [Epoch Num: 005/100] => [Global Step: 1140/1150] => [Loss: 0.6814]
[2025-07-21 14:20:19.573864] => [Epoch Num: 006/100] => [Global Step: 0000/1150] => [Loss: 0.5032]
[2025-07-21 14:20:39.056626] => [Epoch Num: 006/100] => [Global Step: 0020/1150] => [Loss: 0.4736]
[2025-07-21 14:20:57.392160] => [Epoch Num: 006/100] => [Global Step: 0040/1150] => [Loss: 0.7890]
[2025-07-21 14:21:15.379960] => [Epoch Num: 006/100] => [Global Step: 0060/1150] => [Loss: 0.7147]
[2025-07-21 14:21:33.421195] => [Epoch Num: 006/100] => [Global Step: 0080/1150] => [Loss: 0.4912]
[2025-07-21 14:21:51.458579] => [Epoch Num: 006/100] => [Global Step: 0100/1150] => [Loss: 0.5270]
[2025-07-21 14:22:09.710047] => [Epoch Num: 006/100] => [Global Step: 0120/1150] => [Loss: 0.6117]
[2025-07-21 14:22:27.724115] => [Epoch Num: 006/100] => [Global Step: 0140/1150] => [Loss: 0.5357]
[2025-07-21 14:22:45.941555] => [Epoch Num: 006/100] => [Global Step: 0160/1150] => [Loss: 0.6950]
[2025-07-21 14:23:03.970193] => [Epoch Num: 006/100] => [Global Step: 0180/1150] => [Loss: 0.5430]
[2025-07-21 14:23:22.419139] => [Epoch Num: 006/100] => [Global Step: 0200/1150] => [Loss: 0.5169]
[2025-07-21 14:23:40.415831] => [Epoch Num: 006/100] => [Global Step: 0220/1150] => [Loss: 0.8403]
[2025-07-21 14:23:58.422885] => [Epoch Num: 006/100] => [Global Step: 0240/1150] => [Loss: 0.5241]
[2025-07-21 14:24:16.659314] => [Epoch Num: 006/100] => [Global Step: 0260/1150] => [Loss: 0.4590]
[2025-07-21 14:24:34.617154] => [Epoch Num: 006/100] => [Global Step: 0280/1150] => [Loss: 0.5766]
[2025-07-21 14:24:52.538281] => [Epoch Num: 006/100] => [Global Step: 0300/1150] => [Loss: 0.5212]
[2025-07-21 14:25:10.446352] => [Epoch Num: 006/100] => [Global Step: 0320/1150] => [Loss: 0.6880]
[2025-07-21 14:25:29.062679] => [Epoch Num: 006/100] => [Global Step: 0340/1150] => [Loss: 0.4749]
[2025-07-21 14:25:47.018285] => [Epoch Num: 006/100] => [Global Step: 0360/1150] => [Loss: 0.5865]
[2025-07-21 14:26:04.980417] => [Epoch Num: 006/100] => [Global Step: 0380/1150] => [Loss: 0.6273]
[2025-07-21 14:26:22.873783] => [Epoch Num: 006/100] => [Global Step: 0400/1150] => [Loss: 0.5788]
[2025-07-21 14:26:40.787969] => [Epoch Num: 006/100] => [Global Step: 0420/1150] => [Loss: 0.6710]
[2025-07-21 14:26:59.562668] => [Epoch Num: 006/100] => [Global Step: 0440/1150] => [Loss: 0.6640]
[2025-07-21 14:27:17.503696] => [Epoch Num: 006/100] => [Global Step: 0460/1150] => [Loss: 0.4774]
[2025-07-21 14:27:35.457391] => [Epoch Num: 006/100] => [Global Step: 0480/1150] => [Loss: 0.5715]
[2025-07-21 14:27:53.409788] => [Epoch Num: 006/100] => [Global Step: 0500/1150] => [Loss: 0.5139]
[2025-07-21 14:28:11.317789] => [Epoch Num: 006/100] => [Global Step: 0520/1150] => [Loss: 0.6247]
[2025-07-21 14:28:30.285235] => [Epoch Num: 006/100] => [Global Step: 0540/1150] => [Loss: 0.5651]
[2025-07-21 14:28:48.185621] => [Epoch Num: 006/100] => [Global Step: 0560/1150] => [Loss: 0.5812]
[2025-07-21 14:29:05.981526] => [Epoch Num: 006/100] => [Global Step: 0580/1150] => [Loss: 0.4297]
[2025-07-21 14:29:23.741304] => [Epoch Num: 006/100] => [Global Step: 0600/1150] => [Loss: 0.5007]
[2025-07-21 14:29:41.574089] => [Epoch Num: 006/100] => [Global Step: 0620/1150] => [Loss: 0.6571]
[2025-07-21 14:29:59.461750] => [Epoch Num: 006/100] => [Global Step: 0640/1150] => [Loss: 0.6811]
[2025-07-21 14:30:17.327221] => [Epoch Num: 006/100] => [Global Step: 0660/1150] => [Loss: 0.5056]
[2025-07-21 14:30:36.597432] => [Epoch Num: 006/100] => [Global Step: 0680/1150] => [Loss: 0.4916]
[2025-07-21 14:30:54.472999] => [Epoch Num: 006/100] => [Global Step: 0700/1150] => [Loss: 0.5642]
[2025-07-21 14:31:12.338619] => [Epoch Num: 006/100] => [Global Step: 0720/1150] => [Loss: 0.5809]
[2025-07-21 14:31:30.218844] => [Epoch Num: 006/100] => [Global Step: 0740/1150] => [Loss: 0.5319]
[2025-07-21 14:31:48.064326] => [Epoch Num: 006/100] => [Global Step: 0760/1150] => [Loss: 0.7147]
[2025-07-21 14:32:05.971500] => [Epoch Num: 006/100] => [Global Step: 0780/1150] => [Loss: 0.5597]
[2025-07-21 14:32:23.785734] => [Epoch Num: 006/100] => [Global Step: 0800/1150] => [Loss: 0.4415]
[2025-07-21 14:32:41.610482] => [Epoch Num: 006/100] => [Global Step: 0820/1150] => [Loss: 0.7540]
[2025-07-21 14:32:59.422531] => [Epoch Num: 006/100] => [Global Step: 0840/1150] => [Loss: 0.6334]
[2025-07-21 14:33:19.032440] => [Epoch Num: 006/100] => [Global Step: 0860/1150] => [Loss: 0.6758]
[2025-07-21 14:33:36.844283] => [Epoch Num: 006/100] => [Global Step: 0880/1150] => [Loss: 0.5241]
[2025-07-21 14:33:54.644807] => [Epoch Num: 006/100] => [Global Step: 0900/1150] => [Loss: 0.6487]
[2025-07-21 14:34:12.442190] => [Epoch Num: 006/100] => [Global Step: 0920/1150] => [Loss: 0.4235]
[2025-07-21 14:34:30.246652] => [Epoch Num: 006/100] => [Global Step: 0940/1150] => [Loss: 0.4895]
[2025-07-21 14:34:48.080607] => [Epoch Num: 006/100] => [Global Step: 0960/1150] => [Loss: 0.4589]
[2025-07-21 14:35:05.900952] => [Epoch Num: 006/100] => [Global Step: 0980/1150] => [Loss: 0.7405]
[2025-07-21 14:35:23.693402] => [Epoch Num: 006/100] => [Global Step: 1000/1150] => [Loss: 0.5915]
[2025-07-21 14:35:41.495046] => [Epoch Num: 006/100] => [Global Step: 1020/1150] => [Loss: 0.5849]
[2025-07-21 14:35:59.335189] => [Epoch Num: 006/100] => [Global Step: 1040/1150] => [Loss: 0.5735]
[2025-07-21 14:36:19.342577] => [Epoch Num: 006/100] => [Global Step: 1060/1150] => [Loss: 0.3411]
[2025-07-21 14:36:37.192166] => [Epoch Num: 006/100] => [Global Step: 1080/1150] => [Loss: 0.6394]
[2025-07-21 14:36:55.037447] => [Epoch Num: 006/100] => [Global Step: 1100/1150] => [Loss: 0.5673]
[2025-07-21 14:37:12.742007] => [Epoch Num: 006/100] => [Global Step: 1120/1150] => [Loss: 0.7628]
[2025-07-21 14:37:30.384996] => [Epoch Num: 006/100] => [Global Step: 1140/1150] => [Loss: 0.6829]
[2025-07-21 14:37:50.829272] => [Epoch Num: 007/100] => [Global Step: 0000/1150] => [Loss: 0.5707]
[2025-07-21 14:38:08.830397] => [Epoch Num: 007/100] => [Global Step: 0020/1150] => [Loss: 0.4082]
[2025-07-21 14:38:26.765904] => [Epoch Num: 007/100] => [Global Step: 0040/1150] => [Loss: 0.7522]
[2025-07-21 14:38:44.653346] => [Epoch Num: 007/100] => [Global Step: 0060/1150] => [Loss: 0.4845]
[2025-07-21 14:39:02.549762] => [Epoch Num: 007/100] => [Global Step: 0080/1150] => [Loss: 0.5847]
[2025-07-21 14:39:20.314088] => [Epoch Num: 007/100] => [Global Step: 0100/1150] => [Loss: 0.8689]
[2025-07-21 14:39:38.058778] => [Epoch Num: 007/100] => [Global Step: 0120/1150] => [Loss: 0.7560]
[2025-07-21 14:39:55.767955] => [Epoch Num: 007/100] => [Global Step: 0140/1150] => [Loss: 0.4412]
[2025-07-21 14:40:13.521076] => [Epoch Num: 007/100] => [Global Step: 0160/1150] => [Loss: 0.5021]
[2025-07-21 14:40:31.652972] => [Epoch Num: 007/100] => [Global Step: 0180/1150] => [Loss: 0.4452]
[2025-07-21 14:40:49.434295] => [Epoch Num: 007/100] => [Global Step: 0200/1150] => [Loss: 0.7456]
[2025-07-21 14:41:07.743579] => [Epoch Num: 007/100] => [Global Step: 0220/1150] => [Loss: 0.6341]
[2025-07-21 14:41:25.578533] => [Epoch Num: 007/100] => [Global Step: 0240/1150] => [Loss: 0.4800]
[2025-07-21 14:41:43.381162] => [Epoch Num: 007/100] => [Global Step: 0260/1150] => [Loss: 0.5335]
[2025-07-21 14:42:01.773726] => [Epoch Num: 007/100] => [Global Step: 0280/1150] => [Loss: 0.7110]
[2025-07-21 14:42:19.603355] => [Epoch Num: 007/100] => [Global Step: 0300/1150] => [Loss: 0.6100]
[2025-07-21 14:42:37.394976] => [Epoch Num: 007/100] => [Global Step: 0320/1150] => [Loss: 0.6485]
[2025-07-21 14:42:55.216766] => [Epoch Num: 007/100] => [Global Step: 0340/1150] => [Loss: 0.4862]
[2025-07-21 14:43:13.070428] => [Epoch Num: 007/100] => [Global Step: 0360/1150] => [Loss: 0.6850]
[2025-07-21 14:43:31.400007] => [Epoch Num: 007/100] => [Global Step: 0380/1150] => [Loss: 0.7048]
[2025-07-21 14:43:49.188828] => [Epoch Num: 007/100] => [Global Step: 0400/1150] => [Loss: 0.7226]
[2025-07-21 14:44:06.977217] => [Epoch Num: 007/100] => [Global Step: 0420/1150] => [Loss: 0.4518]
[2025-07-21 14:44:24.746681] => [Epoch Num: 007/100] => [Global Step: 0440/1150] => [Loss: 0.7997]
[2025-07-21 14:44:42.565497] => [Epoch Num: 007/100] => [Global Step: 0460/1150] => [Loss: 0.7100]
[2025-07-21 14:45:01.241188] => [Epoch Num: 007/100] => [Global Step: 0480/1150] => [Loss: 0.6856]
[2025-07-21 14:45:19.113773] => [Epoch Num: 007/100] => [Global Step: 0500/1150] => [Loss: 0.5627]
[2025-07-21 14:45:36.933006] => [Epoch Num: 007/100] => [Global Step: 0520/1150] => [Loss: 0.5531]
[2025-07-21 14:45:54.731499] => [Epoch Num: 007/100] => [Global Step: 0540/1150] => [Loss: 0.4727]
[2025-07-21 14:46:12.489076] => [Epoch Num: 007/100] => [Global Step: 0560/1150] => [Loss: 0.6379]
[2025-07-21 14:46:30.267285] => [Epoch Num: 007/100] => [Global Step: 0580/1150] => [Loss: 0.6028]
[2025-07-21 14:46:49.337984] => [Epoch Num: 007/100] => [Global Step: 0600/1150] => [Loss: 0.4188]
[2025-07-21 14:47:07.579560] => [Epoch Num: 007/100] => [Global Step: 0620/1150] => [Loss: 0.4648]
[2025-07-21 14:47:26.276937] => [Epoch Num: 007/100] => [Global Step: 0640/1150] => [Loss: 0.3933]
[2025-07-21 14:47:44.272830] => [Epoch Num: 007/100] => [Global Step: 0660/1150] => [Loss: 0.5391]
[2025-07-21 14:48:02.030186] => [Epoch Num: 007/100] => [Global Step: 0680/1150] => [Loss: 0.7257]
[2025-07-21 14:48:19.787613] => [Epoch Num: 007/100] => [Global Step: 0700/1150] => [Loss: 0.5612]
[2025-07-21 14:48:37.544286] => [Epoch Num: 007/100] => [Global Step: 0720/1150] => [Loss: 0.5447]
[2025-07-21 14:48:56.767014] => [Epoch Num: 007/100] => [Global Step: 0740/1150] => [Loss: 0.5658]
[2025-07-21 14:49:14.601673] => [Epoch Num: 007/100] => [Global Step: 0760/1150] => [Loss: 0.5431]
[2025-07-21 14:49:32.433204] => [Epoch Num: 007/100] => [Global Step: 0780/1150] => [Loss: 0.5406]
[2025-07-21 14:49:50.230282] => [Epoch Num: 007/100] => [Global Step: 0800/1150] => [Loss: 0.5484]
[2025-07-21 14:50:08.043938] => [Epoch Num: 007/100] => [Global Step: 0820/1150] => [Loss: 0.5253]
[2025-07-21 14:50:25.855269] => [Epoch Num: 007/100] => [Global Step: 0840/1150] => [Loss: 0.6099]
[2025-07-21 14:50:43.656991] => [Epoch Num: 007/100] => [Global Step: 0860/1150] => [Loss: 0.7015]
[2025-07-21 14:51:01.560017] => [Epoch Num: 007/100] => [Global Step: 0880/1150] => [Loss: 0.4007]
[2025-07-21 14:51:19.383331] => [Epoch Num: 007/100] => [Global Step: 0900/1150] => [Loss: 0.9547]
[2025-07-21 14:51:38.999445] => [Epoch Num: 007/100] => [Global Step: 0920/1150] => [Loss: 0.7779]
[2025-07-21 14:51:56.813708] => [Epoch Num: 007/100] => [Global Step: 0940/1150] => [Loss: 0.4599]
[2025-07-21 14:52:14.661158] => [Epoch Num: 007/100] => [Global Step: 0960/1150] => [Loss: 0.6068]
[2025-07-21 14:52:32.524170] => [Epoch Num: 007/100] => [Global Step: 0980/1150] => [Loss: 0.4768]
[2025-07-21 14:52:50.383477] => [Epoch Num: 007/100] => [Global Step: 1000/1150] => [Loss: 0.6321]
[2025-07-21 14:53:08.840534] => [Epoch Num: 007/100] => [Global Step: 1020/1150] => [Loss: 0.5570]
[2025-07-21 14:53:27.743436] => [Epoch Num: 007/100] => [Global Step: 1040/1150] => [Loss: 0.6519]
[2025-07-21 14:53:45.930971] => [Epoch Num: 007/100] => [Global Step: 1060/1150] => [Loss: 0.6712]
[2025-07-21 14:54:03.825543] => [Epoch Num: 007/100] => [Global Step: 1080/1150] => [Loss: 0.5636]
[2025-07-21 14:54:21.662896] => [Epoch Num: 007/100] => [Global Step: 1100/1150] => [Loss: 0.7249]
[2025-07-21 14:54:39.439658] => [Epoch Num: 007/100] => [Global Step: 1120/1150] => [Loss: 0.5013]
[2025-07-21 14:54:59.445612] => [Epoch Num: 007/100] => [Global Step: 1140/1150] => [Loss: 0.6041]
[2025-07-21 14:55:19.424652] => [Epoch Num: 008/100] => [Global Step: 0000/1150] => [Loss: 0.6648]
[2025-07-21 14:55:37.499259] => [Epoch Num: 008/100] => [Global Step: 0020/1150] => [Loss: 0.5144]
[2025-07-21 14:55:55.473541] => [Epoch Num: 008/100] => [Global Step: 0040/1150] => [Loss: 0.4814]
[2025-07-21 14:56:13.415384] => [Epoch Num: 008/100] => [Global Step: 0060/1150] => [Loss: 0.4008]
[2025-07-21 14:56:31.354079] => [Epoch Num: 008/100] => [Global Step: 0080/1150] => [Loss: 0.4309]
[2025-07-21 14:56:49.307863] => [Epoch Num: 008/100] => [Global Step: 0100/1150] => [Loss: 0.5974]
[2025-07-21 14:57:07.240690] => [Epoch Num: 008/100] => [Global Step: 0120/1150] => [Loss: 0.4810]
[2025-07-21 14:57:25.135985] => [Epoch Num: 008/100] => [Global Step: 0140/1150] => [Loss: 0.4924]
[2025-07-21 14:57:43.029161] => [Epoch Num: 008/100] => [Global Step: 0160/1150] => [Loss: 0.3629]
[2025-07-21 14:58:00.944901] => [Epoch Num: 008/100] => [Global Step: 0180/1150] => [Loss: 0.5609]
[2025-07-21 14:58:18.902283] => [Epoch Num: 008/100] => [Global Step: 0200/1150] => [Loss: 0.4013]
[2025-07-21 14:58:36.788240] => [Epoch Num: 008/100] => [Global Step: 0220/1150] => [Loss: 0.7416]
[2025-07-21 14:58:54.653743] => [Epoch Num: 008/100] => [Global Step: 0240/1150] => [Loss: 0.5941]
[2025-07-21 14:59:12.503350] => [Epoch Num: 008/100] => [Global Step: 0260/1150] => [Loss: 0.6284]
[2025-07-21 14:59:30.997160] => [Epoch Num: 008/100] => [Global Step: 0280/1150] => [Loss: 0.6005]
