2025-09-25 15:05:25.641902 Epoch [008/100], Step [0600/1150], Loss1: 0.2264 Loss2: 0.3446 Loss3: 0.2044
2025-09-25 15:06:28.690002 Epoch [008/100], Step [0650/1150], Loss1: 0.3008 Loss2: 0.4893 Loss3: 0.2868
2025-09-25 15:07:31.930856 Epoch [008/100], Step [0700/1150], Loss1: 0.5523 Loss2: 0.6176 Loss3: 0.5325
2025-09-25 15:08:34.883652 Epoch [008/100], Step [0750/1150], Loss1: 0.2746 Loss2: 0.4615 Loss3: 0.2538
2025-09-25 15:09:38.259385 Epoch [008/100], Step [0800/1150], Loss1: 0.4229 Loss2: 0.7337 Loss3: 0.4178
2025-09-25 15:10:41.315323 Epoch [008/100], Step [0850/1150], Loss1: 0.1617 Loss2: 0.2562 Loss3: 0.1450
2025-09-25 15:11:44.539265 Epoch [008/100], Step [0900/1150], Loss1: 0.4299 Loss2: 0.4813 Loss3: 0.3826
2025-09-25 15:12:47.638146 Epoch [008/100], Step [0950/1150], Loss1: 0.2868 Loss2: 0.7078 Loss3: 0.2704
2025-09-25 15:13:50.992040 Epoch [008/100], Step [1000/1150], Loss1: 0.3514 Loss2: 0.5000 Loss3: 0.3209
2025-09-25 15:14:54.096070 Epoch [008/100], Step [1050/1150], Loss1: 0.5216 Loss2: 0.5961 Loss3: 0.5073
2025-09-25 15:15:57.374202 Epoch [008/100], Step [1100/1150], Loss1: 0.3318 Loss2: 0.3739 Loss3: 0.3166
2025-09-25 15:17:00.162630 Epoch [008/100], Step [1150/1150], Loss1: 0.3036 Loss2: 0.5669 Loss3: 0.2781
2025-09-25 15:17:05.711038 Epoch [009/100], Step [0001/1150], Loss1: 0.3266 Loss2: 0.5439 Loss3: 0.3072
2025-09-25 15:18:07.366037 Epoch [009/100], Step [0050/1150], Loss1: 0.3254 Loss2: 0.5272 Loss3: 0.3160
2025-09-25 15:19:10.456014 Epoch [009/100], Step [0100/1150], Loss1: 0.4274 Loss2: 0.6628 Loss3: 0.4205
2025-09-25 15:20:13.495886 Epoch [009/100], Step [0150/1150], Loss1: 0.4051 Loss2: 0.5168 Loss3: 0.3915
2025-09-25 15:21:16.309065 Epoch [009/100], Step [0200/1150], Loss1: 0.3439 Loss2: 0.5518 Loss3: 0.3282
2025-09-25 15:22:19.301974 Epoch [009/100], Step [0250/1150], Loss1: 0.3122 Loss2: 0.4618 Loss3: 0.2727
2025-09-25 15:23:22.198566 Epoch [009/100], Step [0300/1150], Loss1: 0.4586 Loss2: 0.6512 Loss3: 0.4220
2025-09-25 15:24:25.450052 Epoch [009/100], Step [0350/1150], Loss1: 0.2724 Loss2: 0.5050 Loss3: 0.2615
2025-09-25 15:25:28.685349 Epoch [009/100], Step [0400/1150], Loss1: 0.2567 Loss2: 0.3305 Loss3: 0.2275
2025-09-25 15:26:31.562851 Epoch [009/100], Step [0450/1150], Loss1: 0.2955 Loss2: 0.5052 Loss3: 0.2941
2025-09-25 15:27:34.863534 Epoch [009/100], Step [0500/1150], Loss1: 0.4716 Loss2: 0.6255 Loss3: 0.4686
2025-09-25 15:28:38.155444 Epoch [009/100], Step [0550/1150], Loss1: 0.3597 Loss2: 0.5075 Loss3: 0.3396
2025-09-25 15:29:41.413390 Epoch [009/100], Step [0600/1150], Loss1: 0.5359 Loss2: 0.6853 Loss3: 0.5043
2025-09-25 15:30:44.685401 Epoch [009/100], Step [0650/1150], Loss1: 0.3177 Loss2: 0.5041 Loss3: 0.2953
2025-09-25 15:31:48.121408 Epoch [009/100], Step [0700/1150], Loss1: 0.4436 Loss2: 0.6279 Loss3: 0.4000
2025-09-25 15:32:51.300292 Epoch [009/100], Step [0750/1150], Loss1: 0.3125 Loss2: 0.5478 Loss3: 0.2902
2025-09-25 15:33:54.597943 Epoch [009/100], Step [0800/1150], Loss1: 0.3235 Loss2: 0.4881 Loss3: 0.3061
2025-09-25 15:34:57.707118 Epoch [009/100], Step [0850/1150], Loss1: 0.4962 Loss2: 0.5930 Loss3: 0.4641
2025-09-25 15:36:00.819152 Epoch [009/100], Step [0900/1150], Loss1: 0.3831 Loss2: 0.6075 Loss3: 0.3348
2025-09-25 15:37:03.810670 Epoch [009/100], Step [0950/1150], Loss1: 0.5328 Loss2: 0.8109 Loss3: 0.5035
2025-09-25 15:38:06.805056 Epoch [009/100], Step [1000/1150], Loss1: 0.3827 Loss2: 0.5576 Loss3: 0.3690
2025-09-25 15:39:09.545395 Epoch [009/100], Step [1050/1150], Loss1: 0.3453 Loss2: 0.5064 Loss3: 0.3344
2025-09-25 15:40:12.299416 Epoch [009/100], Step [1100/1150], Loss1: 0.3630 Loss2: 0.4832 Loss3: 0.3468
2025-09-25 15:41:14.786560 Epoch [009/100], Step [1150/1150], Loss1: 0.3151 Loss2: 0.5573 Loss3: 0.2958
2025-09-25 15:41:22.953034 Epoch [010/100], Step [0001/1150], Loss1: 0.3362 Loss2: 0.5079 Loss3: 0.3436
2025-09-25 15:42:24.658238 Epoch [010/100], Step [0050/1150], Loss1: 0.2452 Loss2: 0.2932 Loss3: 0.2004
2025-09-25 15:43:27.751391 Epoch [010/100], Step [0100/1150], Loss1: 0.3933 Loss2: 0.5543 Loss3: 0.3815
2025-09-25 15:44:30.769045 Epoch [010/100], Step [0150/1150], Loss1: 0.2652 Loss2: 0.3988 Loss3: 0.2511
2025-09-25 15:45:33.853476 Epoch [010/100], Step [0200/1150], Loss1: 0.2942 Loss2: 0.4556 Loss3: 0.2707
2025-09-25 15:46:37.096583 Epoch [010/100], Step [0250/1150], Loss1: 0.3085 Loss2: 0.4266 Loss3: 0.3032
2025-09-25 15:47:39.949585 Epoch [010/100], Step [0300/1150], Loss1: 0.2597 Loss2: 0.3868 Loss3: 0.2391
2025-09-25 15:48:42.537504 Epoch [010/100], Step [0350/1150], Loss1: 0.4005 Loss2: 0.6292 Loss3: 0.3880
2025-09-25 15:49:45.247110 Epoch [010/100], Step [0400/1150], Loss1: 0.3483 Loss2: 0.8811 Loss3: 0.3338
2025-09-25 15:50:47.837162 Epoch [010/100], Step [0450/1150], Loss1: 0.4065 Loss2: 0.7933 Loss3: 0.3974
2025-09-25 15:51:50.365388 Epoch [010/100], Step [0500/1150], Loss1: 0.3148 Loss2: 0.4892 Loss3: 0.3152
2025-09-25 15:52:53.199714 Epoch [010/100], Step [0550/1150], Loss1: 0.4322 Loss2: 0.6732 Loss3: 0.4036
2025-09-25 15:53:55.784630 Epoch [010/100], Step [0600/1150], Loss1: 0.3822 Loss2: 0.5323 Loss3: 0.3621
2025-09-25 15:54:58.164323 Epoch [010/100], Step [0650/1150], Loss1: 0.2491 Loss2: 0.3804 Loss3: 0.2269
2025-09-25 15:56:00.687977 Epoch [010/100], Step [0700/1150], Loss1: 0.4190 Loss2: 0.8788 Loss3: 0.4474
2025-09-25 15:57:03.321910 Epoch [010/100], Step [0750/1150], Loss1: 0.4935 Loss2: 0.7624 Loss3: 0.4503
2025-09-25 15:58:05.850428 Epoch [010/100], Step [0800/1150], Loss1: 0.3484 Loss2: 0.5186 Loss3: 0.3393
2025-09-25 15:59:08.019605 Epoch [010/100], Step [0850/1150], Loss1: 0.6688 Loss2: 0.5992 Loss3: 0.5998
2025-09-25 16:00:10.418456 Epoch [010/100], Step [0900/1150], Loss1: 0.3326 Loss2: 0.5597 Loss3: 0.3140
2025-09-25 16:01:12.962275 Epoch [010/100], Step [0950/1150], Loss1: 0.2770 Loss2: 0.6419 Loss3: 0.2543
2025-09-25 16:02:15.446162 Epoch [010/100], Step [1000/1150], Loss1: 0.3268 Loss2: 0.3774 Loss3: 0.3084
2025-09-25 16:03:17.718478 Epoch [010/100], Step [1050/1150], Loss1: 0.2473 Loss2: 0.3792 Loss3: 0.2414
2025-09-25 16:04:19.854439 Epoch [010/100], Step [1100/1150], Loss1: 0.3211 Loss2: 0.6683 Loss3: 0.3078
2025-09-25 16:05:21.533580 Epoch [010/100], Step [1150/1150], Loss1: 0.3156 Loss2: 0.8053 Loss3: 0.2893
2025-09-25 16:05:27.268330 Epoch [011/100], Step [0001/1150], Loss1: 0.3347 Loss2: 0.7070 Loss3: 0.3374
2025-09-25 16:06:29.136568 Epoch [011/100], Step [0050/1150], Loss1: 0.2587 Loss2: 0.4281 Loss3: 0.2312
2025-09-25 16:07:32.330370 Epoch [011/100], Step [0100/1150], Loss1: 0.2065 Loss2: 0.3450 Loss3: 0.1934
2025-09-25 16:08:35.473756 Epoch [011/100], Step [0150/1150], Loss1: 0.3040 Loss2: 0.8717 Loss3: 0.2791
2025-09-25 16:09:38.447608 Epoch [011/100], Step [0200/1150], Loss1: 0.2412 Loss2: 0.3731 Loss3: 0.2198
2025-09-25 16:10:41.618924 Epoch [011/100], Step [0250/1150], Loss1: 0.3900 Loss2: 0.6105 Loss3: 0.3657
2025-09-25 16:11:44.689079 Epoch [011/100], Step [0300/1150], Loss1: 0.4438 Loss2: 0.6942 Loss3: 0.3866
2025-09-25 16:12:47.754973 Epoch [011/100], Step [0350/1150], Loss1: 0.4538 Loss2: 0.6308 Loss3: 0.4518
2025-09-25 16:13:50.733159 Epoch [011/100], Step [0400/1150], Loss1: 0.3586 Loss2: 0.4426 Loss3: 0.3386
2025-09-25 16:14:53.822543 Epoch [011/100], Step [0450/1150], Loss1: 0.3086 Loss2: 0.5333 Loss3: 0.2828
2025-09-25 16:15:56.963807 Epoch [011/100], Step [0500/1150], Loss1: 0.4293 Loss2: 0.6819 Loss3: 0.4148
2025-09-25 16:16:59.974060 Epoch [011/100], Step [0550/1150], Loss1: 0.2931 Loss2: 0.6411 Loss3: 0.2681
2025-09-25 16:18:03.282327 Epoch [011/100], Step [0600/1150], Loss1: 0.3271 Loss2: 0.5384 Loss3: 0.3155
2025-09-25 16:19:06.441979 Epoch [011/100], Step [0650/1150], Loss1: 0.4041 Loss2: 0.4777 Loss3: 0.3676
2025-09-25 16:20:09.679574 Epoch [011/100], Step [0700/1150], Loss1: 0.2619 Loss2: 0.5753 Loss3: 0.2440
2025-09-25 16:21:12.900283 Epoch [011/100], Step [0750/1150], Loss1: 0.3197 Loss2: 0.6275 Loss3: 0.3022
2025-09-25 16:22:16.165432 Epoch [011/100], Step [0800/1150], Loss1: 0.2955 Loss2: 0.4566 Loss3: 0.2884
2025-09-25 16:23:19.204460 Epoch [011/100], Step [0850/1150], Loss1: 0.3829 Loss2: 0.5129 Loss3: 0.3805
2025-09-25 16:24:22.397730 Epoch [011/100], Step [0900/1150], Loss1: 0.3818 Loss2: 0.6581 Loss3: 0.3664
2025-09-25 16:25:25.533390 Epoch [011/100], Step [0950/1150], Loss1: 0.3668 Loss2: 0.7334 Loss3: 0.3391
2025-09-25 16:26:28.530396 Epoch [011/100], Step [1000/1150], Loss1: 0.2459 Loss2: 0.4728 Loss3: 0.2407
2025-09-25 16:27:31.366866 Epoch [011/100], Step [1050/1150], Loss1: 0.3563 Loss2: 0.4979 Loss3: 0.3410
2025-09-25 16:28:34.359124 Epoch [011/100], Step [1100/1150], Loss1: 0.4868 Loss2: 0.6835 Loss3: 0.4935
2025-09-25 16:29:37.316878 Epoch [011/100], Step [1150/1150], Loss1: 0.3369 Loss2: 0.7623 Loss3: 0.2792
2025-09-25 16:29:43.136513 Epoch [012/100], Step [0001/1150], Loss1: 0.3528 Loss2: 0.6924 Loss3: 0.3498
2025-09-25 16:30:44.833006 Epoch [012/100], Step [0050/1150], Loss1: 0.3141 Loss2: 0.5838 Loss3: 0.2995
2025-09-25 16:31:47.676318 Epoch [012/100], Step [0100/1150], Loss1: 0.2800 Loss2: 0.4839 Loss3: 0.2506
2025-09-25 16:32:50.513626 Epoch [012/100], Step [0150/1150], Loss1: 0.2974 Loss2: 0.6925 Loss3: 0.2864
2025-09-25 16:33:53.289697 Epoch [012/100], Step [0200/1150], Loss1: 0.2861 Loss2: 0.6481 Loss3: 0.2729
2025-09-25 16:34:56.348112 Epoch [012/100], Step [0250/1150], Loss1: 0.3401 Loss2: 0.4478 Loss3: 0.3366
2025-09-25 16:35:59.397380 Epoch [012/100], Step [0300/1150], Loss1: 0.5089 Loss2: 0.7429 Loss3: 0.5051
2025-09-25 16:37:02.503373 Epoch [012/100], Step [0350/1150], Loss1: 0.4054 Loss2: 0.5800 Loss3: 0.3826
2025-09-25 16:38:05.466207 Epoch [012/100], Step [0400/1150], Loss1: 0.4226 Loss2: 0.5595 Loss3: 0.4091
2025-09-25 16:39:08.652154 Epoch [012/100], Step [0450/1150], Loss1: 0.4178 Loss2: 0.6537 Loss3: 0.4062
2025-09-25 16:40:11.655828 Epoch [012/100], Step [0500/1150], Loss1: 0.3752 Loss2: 0.5666 Loss3: 0.3729
2025-09-25 16:41:14.689454 Epoch [012/100], Step [0550/1150], Loss1: 0.3531 Loss2: 0.4244 Loss3: 0.3306
2025-09-25 16:42:17.726572 Epoch [012/100], Step [0600/1150], Loss1: 0.2665 Loss2: 0.4951 Loss3: 0.2641
2025-09-25 16:43:20.834105 Epoch [012/100], Step [0650/1150], Loss1: 0.2581 Loss2: 0.3786 Loss3: 0.2431
2025-09-25 16:44:24.013488 Epoch [012/100], Step [0700/1150], Loss1: 0.2245 Loss2: 0.3326 Loss3: 0.1996
2025-09-25 16:45:26.931166 Epoch [012/100], Step [0750/1150], Loss1: 0.2726 Loss2: 0.5135 Loss3: 0.2657
2025-09-25 16:46:30.039555 Epoch [012/100], Step [0800/1150], Loss1: 0.2066 Loss2: 0.3180 Loss3: 0.1922
2025-09-25 16:47:33.158315 Epoch [012/100], Step [0850/1150], Loss1: 0.2854 Loss2: 0.5105 Loss3: 0.2689
2025-09-25 16:48:36.220927 Epoch [012/100], Step [0900/1150], Loss1: 0.3634 Loss2: 0.5374 Loss3: 0.3546
2025-09-25 16:49:39.189285 Epoch [012/100], Step [0950/1150], Loss1: 0.2488 Loss2: 0.4120 Loss3: 0.2286
2025-09-25 16:50:42.355070 Epoch [012/100], Step [1000/1150], Loss1: 0.2336 Loss2: 0.5176 Loss3: 0.2176
2025-09-25 16:51:45.544178 Epoch [012/100], Step [1050/1150], Loss1: 0.2660 Loss2: 0.4519 Loss3: 0.2379
2025-09-25 16:52:48.384431 Epoch [012/100], Step [1100/1150], Loss1: 0.3988 Loss2: 0.7158 Loss3: 0.3724
2025-09-25 16:53:50.557988 Epoch [012/100], Step [1150/1150], Loss1: 0.4195 Loss2: 0.6306 Loss3: 0.4095
2025-09-25 16:53:55.919310 Epoch [013/100], Step [0001/1150], Loss1: 0.3260 Loss2: 0.5141 Loss3: 0.2894
2025-09-25 16:54:57.610443 Epoch [013/100], Step [0050/1150], Loss1: 0.2751 Loss2: 0.5314 Loss3: 0.2637
2025-09-25 16:56:00.424072 Epoch [013/100], Step [0100/1150], Loss1: 0.3025 Loss2: 0.4632 Loss3: 0.2797
2025-09-25 16:57:03.402613 Epoch [013/100], Step [0150/1150], Loss1: 0.2652 Loss2: 0.4630 Loss3: 0.2472
2025-09-25 16:58:06.406956 Epoch [013/100], Step [0200/1150], Loss1: 0.2725 Loss2: 0.5172 Loss3: 0.2555
2025-09-25 16:59:09.321360 Epoch [013/100], Step [0250/1150], Loss1: 0.3166 Loss2: 0.5382 Loss3: 0.3039
2025-09-25 17:00:12.437579 Epoch [013/100], Step [0300/1150], Loss1: 0.2780 Loss2: 0.3945 Loss3: 0.2529
2025-09-25 17:01:15.492071 Epoch [013/100], Step [0350/1150], Loss1: 0.2575 Loss2: 0.4010 Loss3: 0.2371
2025-09-25 17:02:18.589586 Epoch [013/100], Step [0400/1150], Loss1: 0.3710 Loss2: 0.4752 Loss3: 0.3563
2025-09-25 17:03:21.709162 Epoch [013/100], Step [0450/1150], Loss1: 0.2526 Loss2: 0.4734 Loss3: 0.2393
2025-09-25 17:04:24.910716 Epoch [013/100], Step [0500/1150], Loss1: 0.2985 Loss2: 0.4484 Loss3: 0.2825
2025-09-25 17:05:28.044433 Epoch [013/100], Step [0550/1150], Loss1: 0.3135 Loss2: 0.4445 Loss3: 0.3009
2025-09-25 17:06:30.949614 Epoch [013/100], Step [0600/1150], Loss1: 0.3414 Loss2: 0.4813 Loss3: 0.3444
2025-09-25 17:07:33.650029 Epoch [013/100], Step [0650/1150], Loss1: 0.3893 Loss2: 0.8174 Loss3: 0.3773
2025-09-25 17:08:36.469320 Epoch [013/100], Step [0700/1150], Loss1: 0.3142 Loss2: 0.6145 Loss3: 0.3044
2025-09-25 17:09:39.456211 Epoch [013/100], Step [0750/1150], Loss1: 0.3089 Loss2: 0.5505 Loss3: 0.2914
2025-09-25 17:10:42.561432 Epoch [013/100], Step [0800/1150], Loss1: 0.4291 Loss2: 0.5552 Loss3: 0.4162
2025-09-25 17:11:45.556415 Epoch [013/100], Step [0850/1150], Loss1: 0.3203 Loss2: 0.4930 Loss3: 0.2990
2025-09-25 17:12:48.698091 Epoch [013/100], Step [0900/1150], Loss1: 0.2836 Loss2: 0.4976 Loss3: 0.2599
2025-09-25 17:13:51.728021 Epoch [013/100], Step [0950/1150], Loss1: 0.3657 Loss2: 0.4624 Loss3: 0.3401
2025-09-25 17:14:54.656692 Epoch [013/100], Step [1000/1150], Loss1: 0.3404 Loss2: 0.4982 Loss3: 0.3276
2025-09-25 17:15:57.748806 Epoch [013/100], Step [1050/1150], Loss1: 0.4911 Loss2: 0.5889 Loss3: 0.4650
2025-09-25 17:17:00.618300 Epoch [013/100], Step [1100/1150], Loss1: 0.2867 Loss2: 0.5188 Loss3: 0.2685
2025-09-25 17:18:03.114843 Epoch [013/100], Step [1150/1150], Loss1: 0.4196 Loss2: 0.5190 Loss3: 0.3861
2025-09-25 17:18:08.593048 Epoch [014/100], Step [0001/1150], Loss1: 0.2692 Loss2: 0.5629 Loss3: 0.2479
2025-09-25 17:19:10.244733 Epoch [014/100], Step [0050/1150], Loss1: 0.5060 Loss2: 0.6291 Loss3: 0.4706
2025-09-25 17:20:13.113298 Epoch [014/100], Step [0100/1150], Loss1: 0.2338 Loss2: 0.3138 Loss3: 0.2169
2025-09-25 17:21:15.679871 Epoch [014/100], Step [0150/1150], Loss1: 0.2892 Loss2: 0.4914 Loss3: 0.2791
2025-09-25 17:22:18.568801 Epoch [014/100], Step [0200/1150], Loss1: 0.2400 Loss2: 0.3562 Loss3: 0.2330
2025-09-25 17:23:21.398594 Epoch [014/100], Step [0250/1150], Loss1: 0.3126 Loss2: 0.6231 Loss3: 0.3087
2025-09-25 17:24:24.322244 Epoch [014/100], Step [0300/1150], Loss1: 0.5579 Loss2: 0.8940 Loss3: 0.5437
2025-09-25 17:25:27.184415 Epoch [014/100], Step [0350/1150], Loss1: 0.3184 Loss2: 0.4385 Loss3: 0.2937
2025-09-25 17:26:30.207664 Epoch [014/100], Step [0400/1150], Loss1: 0.3644 Loss2: 0.6775 Loss3: 0.3494
2025-09-25 17:27:33.377546 Epoch [014/100], Step [0450/1150], Loss1: 0.2893 Loss2: 0.5646 Loss3: 0.2703
2025-09-25 17:28:36.386980 Epoch [014/100], Step [0500/1150], Loss1: 0.3352 Loss2: 0.6334 Loss3: 0.3201
2025-09-25 17:29:39.388635 Epoch [014/100], Step [0550/1150], Loss1: 0.3551 Loss2: 0.5209 Loss3: 0.3380
2025-09-25 17:30:42.489167 Epoch [014/100], Step [0600/1150], Loss1: 0.3576 Loss2: 0.4955 Loss3: 0.3436
2025-09-25 17:31:45.416507 Epoch [014/100], Step [0650/1150], Loss1: 0.3607 Loss2: 0.6151 Loss3: 0.3443
2025-09-25 17:32:48.524844 Epoch [014/100], Step [0700/1150], Loss1: 0.2816 Loss2: 0.5459 Loss3: 0.2527
2025-09-25 17:33:51.660702 Epoch [014/100], Step [0750/1150], Loss1: 0.4017 Loss2: 0.5883 Loss3: 0.3775
2025-09-25 17:34:54.997016 Epoch [014/100], Step [0800/1150], Loss1: 0.2129 Loss2: 0.4007 Loss3: 0.1965
2025-09-25 17:35:57.857573 Epoch [014/100], Step [0850/1150], Loss1: 0.2603 Loss2: 0.3831 Loss3: 0.2343
2025-09-25 17:37:00.820897 Epoch [014/100], Step [0900/1150], Loss1: 0.3367 Loss2: 0.4791 Loss3: 0.3221
2025-09-25 17:38:03.589870 Epoch [014/100], Step [0950/1150], Loss1: 0.3922 Loss2: 0.5633 Loss3: 0.3944
2025-09-25 17:39:06.432624 Epoch [014/100], Step [1000/1150], Loss1: 0.2636 Loss2: 0.5141 Loss3: 0.2409
2025-09-25 17:40:09.465319 Epoch [014/100], Step [1050/1150], Loss1: 0.3294 Loss2: 0.5180 Loss3: 0.3217
2025-09-25 17:41:12.426786 Epoch [014/100], Step [1100/1150], Loss1: 0.3726 Loss2: 0.5329 Loss3: 0.3634
2025-09-25 17:42:14.953805 Epoch [014/100], Step [1150/1150], Loss1: 0.2522 Loss2: 0.3949 Loss3: 0.2342
2025-09-25 17:42:23.131021 Epoch [015/100], Step [0001/1150], Loss1: 0.2750 Loss2: 0.6252 Loss3: 0.2500
2025-09-25 17:43:24.697064 Epoch [015/100], Step [0050/1150], Loss1: 0.3294 Loss2: 0.4689 Loss3: 0.3121
2025-09-25 17:44:27.392459 Epoch [015/100], Step [0100/1150], Loss1: 0.2662 Loss2: 0.4874 Loss3: 0.2408
2025-09-25 17:45:30.306060 Epoch [015/100], Step [0150/1150], Loss1: 0.3364 Loss2: 0.5330 Loss3: 0.3238
2025-09-25 17:46:33.115977 Epoch [015/100], Step [0200/1150], Loss1: 0.2766 Loss2: 0.4743 Loss3: 0.2668
2025-09-25 17:47:36.347065 Epoch [015/100], Step [0250/1150], Loss1: 0.4417 Loss2: 0.5339 Loss3: 0.4225
2025-09-25 17:48:39.407982 Epoch [015/100], Step [0300/1150], Loss1: 0.2581 Loss2: 0.4137 Loss3: 0.2392
2025-09-25 17:49:42.447002 Epoch [015/100], Step [0350/1150], Loss1: 0.3252 Loss2: 0.5151 Loss3: 0.3147
2025-09-25 17:50:45.300442 Epoch [015/100], Step [0400/1150], Loss1: 0.2526 Loss2: 0.5872 Loss3: 0.2406
2025-09-25 17:51:48.088496 Epoch [015/100], Step [0450/1150], Loss1: 0.3558 Loss2: 0.5672 Loss3: 0.3339
2025-09-25 17:52:50.821689 Epoch [015/100], Step [0500/1150], Loss1: 0.2473 Loss2: 0.4305 Loss3: 0.2276
2025-09-25 17:53:53.664585 Epoch [015/100], Step [0550/1150], Loss1: 0.3796 Loss2: 0.5939 Loss3: 0.3625
2025-09-25 17:54:56.634784 Epoch [015/100], Step [0600/1150], Loss1: 0.2662 Loss2: 0.4204 Loss3: 0.2492
2025-09-25 17:55:59.649150 Epoch [015/100], Step [0650/1150], Loss1: 0.3347 Loss2: 0.4885 Loss3: 0.3200
2025-09-25 17:57:02.400441 Epoch [015/100], Step [0700/1150], Loss1: 0.3513 Loss2: 0.4635 Loss3: 0.3408
2025-09-25 17:58:05.186025 Epoch [015/100], Step [0750/1150], Loss1: 0.4156 Loss2: 0.6900 Loss3: 0.4004
2025-09-25 17:59:08.113346 Epoch [015/100], Step [0800/1150], Loss1: 0.2836 Loss2: 0.5316 Loss3: 0.2796
2025-09-25 18:00:10.978949 Epoch [015/100], Step [0850/1150], Loss1: 0.2734 Loss2: 0.5350 Loss3: 0.2780
2025-09-25 18:01:13.831999 Epoch [015/100], Step [0900/1150], Loss1: 0.4110 Loss2: 0.5940 Loss3: 0.3750
2025-09-25 18:02:16.630175 Epoch [015/100], Step [0950/1150], Loss1: 0.4386 Loss2: 0.5865 Loss3: 0.4178
2025-09-25 18:03:19.483159 Epoch [015/100], Step [1000/1150], Loss1: 0.2729 Loss2: 0.5003 Loss3: 0.2633
2025-09-25 18:04:23.025978 Epoch [015/100], Step [1050/1150], Loss1: 0.4435 Loss2: 0.6253 Loss3: 0.4055
2025-09-25 18:05:25.968081 Epoch [015/100], Step [1100/1150], Loss1: 0.3028 Loss2: 0.7425 Loss3: 0.3011
2025-09-25 18:06:28.219816 Epoch [015/100], Step [1150/1150], Loss1: 0.4832 Loss2: 0.6135 Loss3: 0.4704
2025-09-25 18:06:33.484832 Epoch [016/100], Step [0001/1150], Loss1: 0.1708 Loss2: 0.5179 Loss3: 0.1705
2025-09-25 18:07:35.036398 Epoch [016/100], Step [0050/1150], Loss1: 0.3494 Loss2: 0.6236 Loss3: 0.3477
2025-09-25 18:08:38.004329 Epoch [016/100], Step [0100/1150], Loss1: 0.2428 Loss2: 0.4387 Loss3: 0.2399
2025-09-25 18:09:40.910852 Epoch [016/100], Step [0150/1150], Loss1: 0.3267 Loss2: 0.4557 Loss3: 0.3169
2025-09-25 18:10:43.787923 Epoch [016/100], Step [0200/1150], Loss1: 0.3802 Loss2: 0.5315 Loss3: 0.3698
2025-09-25 18:11:46.570551 Epoch [016/100], Step [0250/1150], Loss1: 0.2111 Loss2: 0.3091 Loss3: 0.1940
2025-09-25 18:12:49.598677 Epoch [016/100], Step [0300/1150], Loss1: 0.4359 Loss2: 0.8492 Loss3: 0.4191
2025-09-25 18:13:52.547599 Epoch [016/100], Step [0350/1150], Loss1: 0.4070 Loss2: 0.6963 Loss3: 0.3820
2025-09-25 18:14:55.435088 Epoch [016/100], Step [0400/1150], Loss1: 0.2639 Loss2: 0.4210 Loss3: 0.2467
2025-09-25 18:15:58.388345 Epoch [016/100], Step [0450/1150], Loss1: 0.3115 Loss2: 0.4936 Loss3: 0.3045
2025-09-25 18:17:01.453400 Epoch [016/100], Step [0500/1150], Loss1: 0.3423 Loss2: 0.5956 Loss3: 0.3313
2025-09-25 18:18:04.649683 Epoch [016/100], Step [0550/1150], Loss1: 0.2153 Loss2: 0.2691 Loss3: 0.1989
2025-09-25 18:19:07.346215 Epoch [016/100], Step [0600/1150], Loss1: 0.4997 Loss2: 0.9228 Loss3: 0.4839
2025-09-25 18:20:09.888626 Epoch [016/100], Step [0650/1150], Loss1: 0.3337 Loss2: 0.4945 Loss3: 0.3038
2025-09-25 18:21:12.723826 Epoch [016/100], Step [0700/1150], Loss1: 0.2572 Loss2: 0.3337 Loss3: 0.2292
2025-09-25 18:22:15.641981 Epoch [016/100], Step [0750/1150], Loss1: 0.2009 Loss2: 0.3764 Loss3: 0.1890
2025-09-25 18:23:18.392296 Epoch [016/100], Step [0800/1150], Loss1: 0.2851 Loss2: 0.4498 Loss3: 0.2585
2025-09-25 18:24:21.294180 Epoch [016/100], Step [0850/1150], Loss1: 0.2519 Loss2: 0.4342 Loss3: 0.2425
2025-09-25 18:25:24.271827 Epoch [016/100], Step [0900/1150], Loss1: 0.3885 Loss2: 0.5572 Loss3: 0.3246
2025-09-25 18:26:30.601848 Epoch [016/100], Step [0950/1150], Loss1: 0.1756 Loss2: 0.3063 Loss3: 0.1646
2025-09-25 18:27:39.407082 Epoch [016/100], Step [1000/1150], Loss1: 0.4349 Loss2: 0.6904 Loss3: 0.4247
2025-09-25 18:28:45.594479 Epoch [016/100], Step [1050/1150], Loss1: 0.2906 Loss2: 0.4212 Loss3: 0.2546
2025-09-25 18:29:48.412280 Epoch [016/100], Step [1100/1150], Loss1: 0.3960 Loss2: 0.5874 Loss3: 0.3936
2025-09-25 18:30:50.943877 Epoch [016/100], Step [1150/1150], Loss1: 0.2229 Loss2: 0.6177 Loss3: 0.2074
2025-09-25 18:30:56.009804 Epoch [017/100], Step [0001/1150], Loss1: 0.3068 Loss2: 0.5900 Loss3: 0.2845
2025-09-25 18:31:57.751229 Epoch [017/100], Step [0050/1150], Loss1: 0.3553 Loss2: 0.5876 Loss3: 0.3420
2025-09-25 18:33:00.654286 Epoch [017/100], Step [0100/1150], Loss1: 0.3667 Loss2: 0.4774 Loss3: 0.3346
2025-09-25 18:34:03.755061 Epoch [017/100], Step [0150/1150], Loss1: 0.2876 Loss2: 0.4771 Loss3: 0.2554
